plateid, locationid, ra, dec, apgver, vdone, vplan, SN, history
10560, 5685, 259.27676, -30.76601, 210, 0, 2, 0.0, NOT,OBSERVED
10561, 5685, 259.27676, -30.76601, 310, 0, 2, 0.0, NOT,OBSERVED
10562, 5293, 201.73592, -47.51123, 111, 3, 3, 11275.2732015, 58273,58270,58297,
10563, 5293, 201.73592, -47.51123, 211, 3, 3, 9987.15016772, 58274,58298,58271,
10564, 5293, 201.73592, -47.51123, 321, 3, 3, 10478.533, 58272,58275,58299,
10565, 5293, 201.73592, -47.51123, 421, 3, 3, 7922.1731, 58328,58324,58294,
10566, 5293, 201.73592, -47.51123, 532, 2, 3, 8992.9657, 58329,58295,
10567, 5293, 201.73592, -47.51123, 632, 1, 3, 3115.9467, 58330,
10568, 5293, 201.73592, -47.51123, 742, 0, 3, 0.0, NOT,OBSERVED
10569, 5293, 201.73592, -47.51123, 842, 0, 3, 0.0, NOT,OBSERVED
10570, 5686, 283.59274, -30.62304, 110, 0, 6, 0.0, NOT,OBSERVED
10571, 5686, 283.59274, -30.62304, 210, 4, 6, 15579.7056857, 58358,
10572, 5687, 281.70971, -30.72333, 110, 2, 3, 6154.6408, 58350,
10573, 5687, 281.70971, -30.72333, 210, 0, 3, 0.0, NOT,OBSERVED
10574, 5688, 285.33123, -31.51146, 110, 3, 3, 9695.4231, 58272,58275,58348,
10575, 5688, 285.33123, -31.51146, 210, 3, 3, 9598.4295, 58274,
10576, 5689, 284.09283, -28.93223, 110, 4, 3, 9873.79537397, 58265,58322,58354,
10577, 5689, 284.09283, -28.93223, 210, 3, 3, 11409.1383, 58323,58355,
10590, 5654, 239.89526, -25.81884, 100, 1, 1, 3659.60171982, 58242,
10591, 5655, 241.99889, -24.38271, 100, 1, 1, 5077.4647, 58243,
10592, 5656, 243.94526, -25.12153, 100, 1, 1, 4407.35747237, 58242,
10593, 5657, 246.6157, -25.04021, 100, 1, 2, 4878.44092527, 58242,
10594, 5658, 245.92104, -22.58185, 100, 1, 1, 4262.22674754, 58242,
10595, 5659, 243.02498, -19.06233, 100, 1, 1, 4283.75325526, 58242,
10596, 5661, 121.40177, -71.52553, 100, 1, 1, 4464.38205384, 58242,
10597, 5657, 246.6157, -25.04021, 100, 1, 2, 4878.44092527, NOT,OBSERVED
10598, 5690, 112.58191, -66.65596, 100, 2, 1, 3561.64926861, 58262,
10599, 5691, 113.43307, -64.95413, 100, 1, 1, 4664.2889, 58243,
10600, 5692, 110.71232, -61.51795, 100, 1, 1, 4460.57370218, 58242,
10601, 5693, 111.70677, -59.9025, 100, 1, 1, 1401.8733, 58243,
10602, 5680, 261.81121, -20.46427, 210, 1, 2, 3384.24298337, 58265,
10603, 5694, 123.27237, -19.76361, 110, 3, 3, 10735.143053, NOT,OBSERVED
10604, 5695, 127.04904, -49.10192, 110, 3, 3, 9979.2407, 58241,
10605, 5696, 140.19651, -41.35097, 110, 1, 3, 4957.4575, NOT,OBSERVED
10606, 5697, 145.47406, -37.00467, 110, 0, 3, 0.0, NOT,OBSERVED
10607, 5252, 138.3114, -48.2096, 741, 3, 3, 8100.80896042, 58263,
10608, 5252, 138.3114, -48.2096, 841, 3, 3, 11924.9393, 58264,
10609, 5698, 142.27208, -45.45674, 110, 2, 3, 8289.2971, NOT,OBSERVED
10610, 5698, 142.27208, -45.45674, 210, 1, 3, 6438.71881997, NOT,OBSERVED
10611, 5699, 176.20339, -14.85532, 110, 0, 6, 0.0, NOT,OBSERVED
10612, 5699, 176.20339, -14.85532, 210, 0, 6, 0.0, NOT,OBSERVED
10613, 5259, 157.0004, -50.6397, 210, 0, 3, 0.0, NOT,OBSERVED
10614, 5267, 168.4825, -73.464, 210, 3, 3, 10317.0365585, 58265,58261,
10615, 5266, 182.2801, -50.1554, 210, 3, 3, 11025.0536275, NOT,OBSERVED
10616, 5261, 213.9209, -67.5671, 210, 0, 3, 0.0, NOT,OBSERVED
10617, 5260, 207.3688, -56.0367, 320, 0, 3, 0.0, NOT,OBSERVED
10618, 5262, 205.0701, -50.2668, 210, 0, 3, 0.0, NOT,OBSERVED
10619, 5700, 236.60892, -69.90226, 100, 0, 3, 0.0, NOT,OBSERVED
10620, 5701, 205.38767, -16.16159, 110, 0, 6, 0.0, NOT,OBSERVED
10621, 5268, 230.2479, -49.9288, 210, 1, 3, 3801.4519, 58353,
10622, 5351, 225.67617, -44.99249, 210, 0, 3, 0.0, NOT,OBSERVED
10623, 5265, 241.0415, -44.6195, 210, 0, 3, 0.0, NOT,OBSERVED
10624, 5269, 245.5878, -41.2998, 420, 0, 3, 0.0, NOT,OBSERVED
10625, 5369, 240.29093, -36.88303, 210, 0, 3, 0.0, NOT,OBSERVED
10626, 5702, 238.60861, -35.37822, 110, 1, 2, 5224.0222, 58241,
10627, 5702, 238.60861, -35.37822, 210, 1, 2, 6219.6894, 58262,
10628, 5702, 238.60861, -35.37822, 310, 1, 2, 3442.05395705, 58263,
10629, 5362, 248.55509, -29.87246, 200, 3, 3, 10349.208426, 58272,58298,58275,
10643, 5725, 270.33243, -27.32917, 100, 1, 1, 5687.9122, 58261,
10644, 5416, 267.0558, -24.32706, 100, 1, 1, 4622.6393, 58262,
10645, 5423, 268.37288, -21.76855, 100, 2, 1, 4893.45777835, 58263,
10646, 5424, 266.2588, -35.53171, 100, 1, 1, 4829.9077, 58261,
10647, 5412, 266.21926, -25.72696, 100, 1, 1, 4708.3196, 58262,
10648, 5419, 267.85791, -23.27007, 100, 1, 1, 4918.48453189, 58263,
10649, 5426, 268.08342, -34.97442, 100, 2, 1, 3636.8998, 58264,
10650, 5429, 268.76128, -33.68647, 100, 1, 1, 4260.8412, 58292,
10651, 5407, 265.74965, -26.79905, 100, 1, 1, 3366.2873, NOT,OBSERVED
10652, 5413, 265.30811, -24.43102, 100, 1, 1, 3548.0345, 58292,
10653, 5422, 266.54685, -21.59674, 100, 1, 1, 4974.67886449, NOT,OBSERVED
10668, 5715, 251.16719, -19.11986, 110, 1, 2, 3278.84429834, 58238,
10669, 5715, 251.16719, -19.11986, 210, 1, 2, 4039.19122673, 58265,
10670, 5715, 251.16719, -19.11986, 310, 1, 2, 4823.8436, 58297,
10671, 5716, 277.01887, -28.38592, 110, 0, 2, 0.0, NOT,OBSERVED
10672, 5716, 277.01887, -28.38592, 210, 0, 2, 0.0, NOT,OBSERVED
10673, 5716, 277.01887, -28.38592, 310, 0, 2, 0.0, NOT,OBSERVED
10674, 5717, 273.56083, -26.72774, 110, 0, 2, 0.0, NOT,OBSERVED
10675, 5717, 273.56083, -26.72774, 210, 0, 2, 0.0, NOT,OBSERVED
10676, 5717, 273.56083, -26.72774, 310, 0, 2, 0.0, NOT,OBSERVED
10677, 5679, 267.09386, -23.23259, 210, 0, 2, 0.0, NOT,OBSERVED
10678, 5679, 267.09386, -23.23259, 310, 0, 2, 0.0, NOT,OBSERVED
10679, 5718, 265.66885, -22.36972, 110, 1, 2, 4407.4458, 58272,
10680, 5718, 265.66885, -22.36972, 210, 1, 2, 3841.6233, 58273,
10681, 5718, 265.66885, -22.36972, 310, 2, 2, 3797.32746733, 58274,58298,
10682, 5680, 261.81121, -20.46427, 310, 2, 2, 3335.53179958, 58298,58271,
10683, 5719, 276.25967, -16.76312, 110, 0, 2, 0.0, NOT,OBSERVED
10684, 5720, 274.49509, -16.11858, 110, 0, 2, 0.0, NOT,OBSERVED
10685, 5720, 274.49509, -16.11858, 210, 0, 2, 0.0, NOT,OBSERVED
10686, 5721, 280.38155, -13.39214, 110, 0, 2, 0.0, NOT,OBSERVED
10687, 5721, 280.38155, -13.39214, 210, 0, 2, 0.0, NOT,OBSERVED
10688, 5696, 140.19651, -41.35097, 200, 1, 3, 3376.4759, NOT,OBSERVED
10689, 5697, 145.47406, -37.00467, 210, 0, 3, 0.0, NOT,OBSERVED
10690, 5259, 157.0004, -50.63966, 320, 0, 3, 0.0, NOT,OBSERVED
10691, 5259, 157.0004, -50.63966, 420, 0, 3, 0.0, NOT,OBSERVED
10692, 5722, 161.37163, -45.43281, 110, 1, 3, 4392.03694538, 58238,
10693, 5722, 161.37163, -45.43281, 210, 1, 3, 3576.8459, NOT,OBSERVED
10694, 5349, 174.23711, -67.88013, 210, 3, 3, 10046.066455, 58241,58238,
10695, 5350, 221.06348, -73.06175, 210, 0, 3, 0.0, NOT,OBSERVED
10696, 5261, 213.9209, -67.56716, 320, 0, 3, 0.0, NOT,OBSERVED
10697, 5261, 213.9209, -67.56716, 420, 0, 3, 0.0, NOT,OBSERVED
10698, 5260, 207.36887, -56.03668, 420, 0, 3, 0.0, NOT,OBSERVED
10699, 5353, 252.35799, -63.5813, 210, 3, 3, 10959.2652993, 58299,58238,58331,
10700, 5265, 241.0415, -44.6195, 320, 0, 3, 0.0, NOT,OBSERVED
10701, 5265, 241.0415, -44.6195, 420, 0, 3, 0.0, NOT,OBSERVED
10702, 5355, 235.6625, -40.11571, 210, 0, 3, 0.0, NOT,OBSERVED
10703, 5723, 241.9719, -38.32845, 110, 1, 2, 4382.899949, 58265,
10704, 5723, 241.9719, -38.32845, 210, 1, 2, 2920.28279516, 58266,
10705, 5723, 241.9719, -38.32845, 310, 0, 2, 0.0, NOT,OBSERVED
10706, 5360, 244.52318, -33.47128, 200, 0, 3, 0.0, NOT,OBSERVED
10707, 5724, 265.64018, -34.31924, 110, 1, 2, 2818.8864, 58325,
10708, 5730, 242.97235, -59.77167, 110, 4, 3, 10201.1313585, 58265,58270,58238,58273,
10709, 5730, 242.97235, -59.77167, 210, 4, 3, 11188.4261033, 58297,58266,58294,58271,
10710, 5731, 176.20339, -14.85532, 111, 6, 6, 29963.3450841, 58273,58290,58270,58262,58265,58238,
10711, 5731, 176.20339, -14.85532, 211, 6, 6, 23913.9553906, 58274,58296,58291,58264,58271,
10712, 5731, 176.20339, -14.85532, 321, 6, 6, 26428.3293257, 58272,58275,58292,58266,
10713, 5731, 176.20339, -14.85532, 421, 5, 6, 19191.6889746, 58293,
10714, 5732, 205.38767, -16.16159, 111, 6, 6, 25390.7153139, 58273,58238,58294,58297,58266,58270,
10715, 5732, 205.38767, -16.16159, 211, 5, 6, 19534.1897, 58274,58295,58299,58331,58271,
10716, 5732, 205.38767, -16.16159, 321, 3, 6, 17248.2561, 58272,58296,58275,
10717, 5732, 205.38767, -16.16159, 421, 0, 6, 0.0, NOT,OBSERVED
10718, 5733, 285.46008, -36.66466, 100, 2, 2, 7832.49683978, 58262,58263,
10719, 5734, 284.9309, -36.78801, 100, 2, 2, 4083.98981016, 58264,58263,
10778, 5338, 283.58947, -25.70741, 200, 3, 3, 11605.7566, NOT,OBSERVED
10779, 5735, 275.63545, -22.19377, 110, 0, 1, 0.0, NOT,OBSERVED
10780, 5736, 287.8718, -22.06047, 110, 1, 2, 3130.4516, NOT,OBSERVED
10781, 5736, 287.8718, -22.06047, 210, 1, 2, 2767.4852, NOT,OBSERVED
10782, 5339, 263.78476, -10.08623, 200, 3, 3, 11001.383945, NOT,OBSERVED
10783, 5737, 275.09702, -10.44727, 110, 0, 1, 0.0, NOT,OBSERVED
10784, 5738, 273.2987, -9.51626, 110, 1, 2, 4085.2725, NOT,OBSERVED
10785, 5738, 273.2987, -9.51626, 210, 1, 2, 5021.2488, NOT,OBSERVED
10786, 5738, 273.2987, -9.51626, 310, 1, 2, 4729.5036, NOT,OBSERVED
10787, 5738, 273.2987, -9.51626, 420, 1, 1, 4046.662, NOT,OBSERVED
10788, 5354, 257.29468, -60.47323, 210, 0, 3, 0.0, NOT,OBSERVED
10789, 5743, 266.65051, -52.22146, 100, 0, 3, 0.0, NOT,OBSERVED
10790, 5743, 266.65051, -52.22146, 200, 0, 3, 0.0, NOT,OBSERVED
10791, 5357, 263.91882, -51.19541, 210, 0, 3, 0.0, NOT,OBSERVED
10792, 5739, 273.14614, -48.64692, 110, 0, 1, 0.0, NOT,OBSERVED
10793, 5682, 258.31678, -42.58681, 210, 1, 2, 2155.16271347, NOT,OBSERVED
10794, 5682, 258.31678, -42.58681, 310, 0, 2, 0.0, NOT,OBSERVED
10795, 5684, 271.67967, -37.17623, 210, 1, 2, 2777.2159, NOT,OBSERVED
10796, 5668, 268.37057, -30.02183, 520, 0, 1, 0.0, NOT,OBSERVED
10797, 5668, 268.37057, -30.02183, 620, 0, 1, 0.0, NOT,OBSERVED
10798, 5669, 264.59649, -27.93711, 520, 0, 1, 0.0, NOT,OBSERVED
10799, 5669, 264.59649, -27.93711, 620, 0, 1, 0.0, NOT,OBSERVED
10800, 5719, 276.25967, -16.76312, 210, 0, 2, 0.0, NOT,OBSERVED
10801, 5720, 274.49509, -16.11858, 310, 0, 2, 0.0, NOT,OBSERVED
10802, 5542, 209.90918, -61.72333, 320, 0, 3, 0.0, NOT,OBSERVED
10803, 5542, 209.90918, -61.72333, 420, 0, 3, 0.0, NOT,OBSERVED
10804, 5740, 237.13031, -49.51547, 110, 0, 3, 0.0, NOT,OBSERVED
10805, 5740, 237.13031, -49.51547, 210, 0, 3, 0.0, NOT,OBSERVED
10806, 5670, 254.01321, -40.14066, 210, 0, 2, 0.0, NOT,OBSERVED
10807, 5670, 254.01321, -40.14066, 310, 0, 2, 0.0, NOT,OBSERVED
10808, 5674, 261.67181, -32.02215, 210, 1, 2, 2459.5592, NOT,OBSERVED
10809, 5674, 261.67181, -32.02215, 310, 0, 1, 0.0, NOT,OBSERVED
10810, 5675, 255.65026, -28.53177, 210, 1, 2, 2698.1402, NOT,OBSERVED
10811, 5675, 255.65026, -28.53177, 310, 0, 1, 0.0, NOT,OBSERVED
10812, 5741, 252.10022, -26.09389, 110, 0, 1, 0.0, NOT,OBSERVED
10813, 5741, 252.10022, -26.09389, 210, 0, 1, 0.0, NOT,OBSERVED
10814, 5547, 268.92573, -32.86201, 310, 1, 2, 2191.2545, NOT,OBSERVED
10815, 5676, 266.85565, -31.91299, 310, 0, 2, 0.0, NOT,OBSERVED
10816, 5667, 254.79324, -53.02365, 310, 0, 3, 0.0, NOT,OBSERVED
10817, 5667, 254.79324, -53.02365, 410, 0, 3, 0.0, NOT,OBSERVED
10818, 5744, 270.88134, -27.36217, 111, 1, 1, 4140.4414, 58290,
10819, 5744, 270.88134, -27.36217, 211, 1, 1, 4763.1216, 58290,
10820, 5744, 270.88134, -27.36217, 311, 2, 1, 3333.2565, 58321,58291,
10821, 5744, 270.88134, -27.36217, 421, 1, 1, 2942.2525, 58291,
10822, 5744, 270.88134, -27.36217, 521, 2, 1, 4215.8386, 58290,58291,
10823, 5744, 270.88134, -27.36217, 621, 1, 1, 2068.6871, 58291,
10824, 5745, 262.75828, -30.75286, 111, 1, 1, 3778.5517, 58290,
10825, 5745, 262.75828, -30.75286, 211, 2, 1, 4262.1932, 58290,58291,
10826, 5745, 262.75828, -30.75286, 311, 1, 1, 2275.8365, 58291,
10827, 5745, 262.75828, -30.75286, 421, 2, 1, 3283.3987, 58321,58291,
10828, 5745, 262.75828, -30.75286, 521, 1, 1, 3528.124, 58321,
10829, 5745, 262.75828, -30.75286, 621, 0, 1, 0.0, NOT,OBSERVED
10830, 5746, 278.42615, -23.57957, 111, 1, 1, 1646.0669, NOT,OBSERVED
10831, 5746, 278.42615, -23.57957, 211, 1, 1, 1573.8172, 58321,
10832, 5746, 278.42615, -23.57957, 311, 0, 1, 0.0, NOT,OBSERVED
10833, 5746, 278.42615, -23.57957, 421, 0, 1, 0.0, NOT,OBSERVED
10834, 5746, 278.42615, -23.57957, 521, 0, 1, 0.0, NOT,OBSERVED
10835, 5746, 278.42615, -23.57957, 621, 0, 1, 0.0, NOT,OBSERVED
10836, 5747, 243.13445, -53.51446, 100, 0, 2, 0.0, NOT,OBSERVED
10944, 5785, 239.8666, -24.11106, 100, 1, 1, 4149.4155, 58350,
10945, 5786, 241.74668, -22.93319, 100, 1, 1, 3547.0873, 58320,
10946, 5787, 244.29045, -21.48159, 100, 0, 1, 0.0, NOT,OBSERVED
10947, 5788, 244.77238, -24.24189, 100, 0, 1, 0.0, NOT,OBSERVED
10948, 5789, 245.04091, -25.85734, 100, 1, 1, 3347.8246, 58320,
10949, 5790, 245.94194, -28.15228, 100, 0, 1, 0.0, NOT,OBSERVED
10950, 5791, 247.10623, -26.64004, 100, 0, 1, 0.0, NOT,OBSERVED
10951, 5792, 241.68573, -25.92083, 100, 0, 1, 0.0, NOT,OBSERVED
10952, 5793, 242.77526, -27.72214, 100, 1, 1, 2669.2151, 58350,
10953, 5794, 70.7362, -58.32303, 100, 0, 1, 0.0, NOT,OBSERVED
10954, 5795, 75.58674, -59.87875, 100, 1, 1, 4220.8539, 58350,
10955, 5796, 68.89991, -61.66225, 100, 1, 1, 4779.2066, 58349,
10956, 5797, 65.28482, -61.64749, 100, 1, 1, 4519.8252, 58350,
10957, 5798, 66.63076, -64.94538, 100, 1, 1, 3808.7463, NOT,OBSERVED
10958, 5338, 283.58947, -25.70741, 200, 3, 3, 11605.7566, 58357,
10959, 5736, 287.8718, -22.06047, 110, 1, 2, 3130.4516, 58328,
10960, 5736, 287.8718, -22.06047, 210, 1, 2, 2767.4852, 58349,
10961, 5339, 263.78476, -10.08623, 200, 3, 3, 11001.383945, 58352,58329,58355,
10962, 5738, 273.2987, -9.51626, 110, 1, 2, 4085.2725, 58328,
10963, 5738, 273.2987, -9.51626, 210, 1, 2, 5021.2488, 58329,
10964, 5738, 273.2987, -9.51626, 310, 1, 2, 4729.5036, 58331,
10965, 5738, 273.2987, -9.51626, 420, 1, 1, 4046.662, 58353,
10966, 5682, 258.31678, -42.58681, 210, 1, 2, 2155.16271347, 58352,
10967, 5682, 258.31678, -42.58681, 310, 0, 2, 0.0, NOT,OBSERVED
10968, 5684, 271.67967, -37.17623, 210, 1, 2, 2777.2159, 58324,
10969, 5668, 268.37057, -30.02183, 520, 0, 1, 0.0, NOT,OBSERVED
10970, 5668, 268.37057, -30.02183, 620, 0, 1, 0.0, NOT,OBSERVED
10971, 5669, 264.59649, -27.93711, 520, 0, 1, 0.0, NOT,OBSERVED
10972, 5669, 264.59649, -27.93711, 620, 0, 1, 0.0, NOT,OBSERVED
10973, 5719, 276.25967, -16.76312, 210, 0, 2, 0.0, NOT,OBSERVED
10974, 5720, 274.49509, -16.11858, 310, 0, 2, 0.0, NOT,OBSERVED
10975, 5670, 254.01321, -40.14066, 210, 0, 2, 0.0, NOT,OBSERVED
10976, 5670, 254.01321, -40.14066, 310, 0, 2, 0.0, NOT,OBSERVED
10977, 5674, 261.67181, -32.02215, 210, 1, 2, 2459.5592, 58330,
10978, 5675, 255.65026, -28.53177, 210, 1, 2, 2698.1402, 58324,
10979, 5547, 268.92573, -32.86201, 310, 1, 2, 2191.2545, 58330,
10980, 5676, 266.85565, -31.91299, 310, 0, 2, 0.0, NOT,OBSERVED
10981, 5667, 254.79324, -53.02365, 310, 0, 3, 0.0, NOT,OBSERVED
11026, 5472, 270.93959, -29.40852, 420, 1, 1, 2562.837, 58328,
11027, 5472, 270.93959, -29.40852, 520, 0, 1, 0.0, NOT,OBSERVED
11028, 5472, 270.93959, -29.40852, 620, 2, 1, 2375.172, 58353,
11029, 5799, 268.23621, -18.41884, 110, 0, 2, 0.0, NOT,OBSERVED
11030, 5799, 268.23621, -18.41884, 210, 0, 2, 0.0, NOT,OBSERVED
11031, 5799, 268.23621, -18.41884, 310, 0, 2, 0.0, NOT,OBSERVED
11032, 5532, 272.42698, -14.87425, 210, 1, 2, 3166.2687, 58328,
11033, 5800, 258.76206, -49.0149, 110, 3, 3, 12272.4126, 58357,
11034, 5800, 258.76206, -49.0149, 210, 3, 3, 11601.5761, 58358,
11035, 5800, 258.76206, -49.0149, 320, 2, 3, 6970.0624, NOT,OBSERVED
11036, 5801, 13.49851, -26.76464, 110, 3, 3, 11790.7077, 58329,58324,58350,
11037, 5801, 13.49851, -26.76464, 210, 3, 3, 10687.3284, 58331,58325,58351,
11038, 5802, 355.67726, -10.15783, 110, 1, 6, 2911.5802, NOT,OBSERVED
11039, 5802, 355.67726, -10.15783, 210, 2, 6, 6029.82317849, 58352,
11155, 5522, 10.49422, -67.75707, 100, 12, 12, 49072.825217, NOT,OBSERVED
11156, 5523, 11.25066, -73.22922, 100, 7, 12, 21780.1211811, NOT,OBSERVED
11157, 5521, 5.07043, -77.22261, 100, 10, 12, 40972.8196, NOT,OBSERVED
11158, 5802, 355.67726, -10.15783, 110, 1, 6, 2911.5802, NOT,OBSERVED
11159, 5801, 13.49851, -26.76464, 110, 3, 3, 11790.7077, NOT,OBSERVED
11160, 5801, 13.49851, -26.76464, 210, 3, 3, 10687.3284, NOT,OBSERVED
11161, 5529, 14.38745, -71.09453, 211, 4, 3, 7731.0888, NOT,OBSERVED
11162, 5529, 14.38745, -71.09453, 321, 3, 3, 10583.3937, NOT,OBSERVED
11163, 5528, 5.99046, -72.31605, 111, 4, 3, 10444.0688, NOT,OBSERVED
11164, 5528, 5.99046, -72.31605, 211, 3, 3, 10148.7613, NOT,OBSERVED
11165, 5528, 5.99046, -72.31605, 321, 3, 3, 12349.3923, NOT,OBSERVED
11166, 5860, 80.05918, -65.69253, 100, 2, 1, 3147.91381221, NOT,OBSERVED
11167, 5861, 74.70726, -66.72936, 100, 1, 1, 3691.428, NOT,OBSERVED
11168, 5862, 77.74816, -66.87526, 100, 1, 1, 4432.4958, NOT,OBSERVED
11169, 5863, 81.89251, -66.89161, 100, 1, 1, 4006.8326, NOT,OBSERVED
11170, 5864, 84.14499, -67.51851, 100, 1, 1, 4554.8088, NOT,OBSERVED
11171, 5865, 76.27908, -68.35727, 100, 1, 1, 4349.0971, NOT,OBSERVED
11172, 5866, 79.95736, -68.12268, 100, 1, 1, 4401.2285, NOT,OBSERVED
11173, 5867, 84.12276, -69.02625, 100, 0, 1, 0.0, NOT,OBSERVED
11174, 5868, 81.87041, -69.36878, 100, 1, 1, 2964.73754485, NOT,OBSERVED
11175, 5869, 83.11923, -69.21843, 100, 0, 1, 0.0, NOT,OBSERVED
11176, 5870, 72.44264, -69.22454, 100, 1, 1, 4453.835, NOT,OBSERVED
11177, 5871, 77.69808, -69.75111, 100, 1, 1, 3980.2831, NOT,OBSERVED
11178, 5872, 74.01594, -70.61404, 100, 1, 1, 3839.45852238, NOT,OBSERVED
11179, 5873, 20.17171, -73.08001, 100, 2, 2, 7171.90991264, NOT,OBSERVED
11180, 5874, 15.44637, -72.28764, 100, 1, 1, 3447.3210197, NOT,OBSERVED
11181, 5875, 15.99513, -73.46246, 100, 1, 1, 3398.49577556, NOT,OBSERVED
11182, 5876, 12.67435, -72.3229, 100, 1, 1, 5665.7129, NOT,OBSERVED
11183, 5877, 11.51992, -73.47818, 100, 1, 1, 2905.82308595, NOT,OBSERVED
11184, 5878, 85.26312, -55.07878, 100, 0, 1, 0.0, NOT,OBSERVED
11185, 5879, 76.81257, -56.80224, 100, 0, 1, 0.0, NOT,OBSERVED
11186, 5880, 74.50825, -58.20825, 100, 1, 1, 2787.0461, NOT,OBSERVED
11187, 5881, 78.32579, -58.41181, 100, 1, 1, 3027.2074, NOT,OBSERVED
11188, 5882, 78.93686, -59.99512, 100, 0, 1, 0.0, NOT,OBSERVED
11189, 5883, 68.45126, -59.81489, 100, 1, 1, 4293.739, NOT,OBSERVED
11190, 5884, 71.85774, -60.00321, 100, 1, 1, 4060.3645, NOT,OBSERVED
11191, 5885, 76.56951, -61.58682, 100, 0, 1, 0.0, NOT,OBSERVED
11192, 5886, 73.0977, -61.53998, 100, 0, 1, 0.0, NOT,OBSERVED
11193, 5887, 85.85134, -63.28986, 100, 1, 1, 2385.6105, NOT,OBSERVED
11194, 5888, 89.95931, -63.28166, 100, 1, 1, 2508.363, NOT,OBSERVED
11195, 5889, 93.92871, -63.33397, 100, 0, 1, 0.0, NOT,OBSERVED
11196, 5890, 69.96366, -63.35762, 100, 1, 1, 4236.4838, NOT,OBSERVED
11197, 5891, 65.9735, -63.29877, 100, 1, 1, 4613.834, NOT,OBSERVED
11198, 5892, 109.03884, -64.96753, 100, 1, 1, 4087.5757, NOT,OBSERVED
11199, 5893, 111.31382, -69.83599, 100, 1, 1, 3704.4222, NOT,OBSERVED
11200, 5894, 81.51862, -71.56785, 100, 1, 1, 3572.19811359, NOT,OBSERVED
11201, 5895, 103.9852, -71.44414, 100, 2, 1, 3879.6103, NOT,OBSERVED
11202, 5896, 75.85606, -71.41397, 100, 1, 1, 2222.5991, NOT,OBSERVED
11203, 5897, 110.22872, -71.53233, 100, 0, 1, 0.0, NOT,OBSERVED
11204, 5898, 115.57237, -71.47781, 100, 1, 1, 3538.20401877, NOT,OBSERVED
11205, 5899, 69.99162, -71.50561, 100, 0, 1, 0.0, NOT,OBSERVED
11206, 5900, 64.19231, -71.56813, 100, 1, 1, 3266.7049, NOT,OBSERVED
11405, 5935, 90.68836, 7.62358, 100, 0, 1, 0.0, NOT,OBSERVED
11406, 5936, 91.71429, 6.17553, 100, 0, 1, 0.0, NOT,OBSERVED
11407, 5937, 92.8828, 4.91242, 100, 0, 1, 0.0, NOT,OBSERVED
11408, 5938, 96.32999, 5.3102, 100, 0, 1, 0.0, NOT,OBSERVED
11440, 5939, 98.20038, 4.27645, 100, 1, 1, 4957.02697217, NOT,OBSERVED
11441, 5939, 98.20038, 4.27645, 200, 1, 3, 6329.79681755, NOT,OBSERVED
11442, 5940, 85.90176, -70.07064, 100, 1, 1, 4290.66563908, NOT,OBSERVED
11443, 5941, 81.78489, -70.98956, 100, 1, 1, 4148.09092119, NOT,OBSERVED
11444, 5942, 77.20012, -71.5062, 100, 2, 1, 2062.68004965, NOT,OBSERVED
11489, 5960, 108.12186, -27.71059, 110, 3, 3, 11692.2222698, NOT,OBSERVED
11490, 5960, 108.12186, -27.71059, 210, 0, 3, 0.0, NOT,OBSERVED
11491, 5960, 108.12186, -27.71059, 320, 0, 3, 0.0, NOT,OBSERVED
11492, 5475, 122.81875, -33.14427, 320, 0, 3, 0.0, NOT,OBSERVED
11493, 5475, 122.81875, -33.14427, 420, 0, 3, 0.0, NOT,OBSERVED
11494, 5477, 111.79851, -25.92839, 200, 0, 3, 0.0, NOT,OBSERVED
11495, 5476, 119.79518, -22.09431, 200, 0, 3, 0.0, NOT,OBSERVED
11496, 5961, 109.53114, -39.262, 110, 0, 3, 0.0, NOT,OBSERVED
11497, 5648, 151.12972, -55.56894, 320, 3, 3, 11849.5039554, NOT,OBSERVED
11498, 5647, 144.36438, -60.26752, 210, 1, 3, 3281.01860371, NOT,OBSERVED
11499, 5972, 108.82921, -58.2739, 100, 1, 1, 3760.7139262, NOT,OBSERVED
11500, 5973, 108.20893, -60.08541, 100, 1, 1, 3227.79408767, NOT,OBSERVED
11501, 5974, 103.30149, -61.65142, 100, 1, 1, 4198.92418371, NOT,OBSERVED
11502, 5975, 114.78955, -61.70475, 100, 1, 1, 3795.7237004, NOT,OBSERVED
11503, 5976, 109.81687, -63.37029, 100, 1, 1, 4181.03381753, NOT,OBSERVED
11504, 5977, 114.20712, -63.30043, 100, 1, 1, 3988.13670531, NOT,OBSERVED
11505, 5978, 104.96079, -64.81182, 100, 1, 1, 3335.26631196, NOT,OBSERVED
11506, 5979, 111.98162, -68.15541, 100, 0, 1, 0.0, NOT,OBSERVED
11507, 5980, 100.58785, -69.8256, 100, 1, 1, 3279.61625064, NOT,OBSERVED
11508, 5981, 95.07878, -69.78491, 100, 1, 1, 3850.85123048, NOT,OBSERVED
11509, 5982, 89.96456, -69.86059, 100, 0, 1, 0.0, NOT,OBSERVED
11510, 5983, 84.57646, -69.85864, 100, 1, 1, 3285.72460675, NOT,OBSERVED
11511, 5984, 68.54617, -68.17566, 100, 1, 1, 3131.50482147, NOT,OBSERVED
11512, 5985, 105.79187, -69.71709, 100, 1, 1, 3542.68252019, NOT,OBSERVED
